Date  ,Open,High,Low ,Close
23-Apr-18,930.00,944.35,928.50,936.00
24-Apr-18,935.80,975.70,935.00,970.05
25-Apr-18,973.65,981.80,963.55,970.50
26-Apr-18,973.00,988.00,962.25,975.35
27-Apr-18,989.80,1011.00,985.50,996.30
30-Apr-18,982.00,992.60,960.00,963.30
02-May-18,967.00,979.20,965.05,972.70
03-May-18,977.90,977.90,959.25,961.60
04-May-18,962.85,964.70,950.00,953.95
07-May-18,958.85,973.25,956.35,971.00
08-May-18,977.50,982.00,965.20,967.10
09-May-18,965.90,984.30,962.25,976.70
10-May-18,980.00,984.60,974.25,981.15
11-May-18,981.25,991.30,977.75,989.25
14-May-18,991.95,991.95,976.70,986.60
15-May-18,983.05,1000.00,976.65,978.95
16-May-18,974.00,974.00,952.45,956.15
17-May-18,959.35,960.00,941.50,945.35
18-May-18,945.60,953.50,932.00,933.85
21-May-18,930.75,935.70,922.10,931.35
22-May-18,933.15,934.00,925.00,926.75
23-May-18,926.00,926.00,909.15,912.25
24-May-18,914.00,921.00,910.15,915.85
25-May-18,916.00,923.40,914.45,920.80
28-May-18,924.90,927.00,918.10,920.40
29-May-18,921.50,928.00,914.40,917.45
30-May-18,914.85,923.20,906.60,916.10
31-May-18,921.00,922.30,914.55,921.35
01-Jun-18,920.00,935.75,918.45,930.55
04-Jun-18,933.40,944.00,930.55,940.85
05-Jun-18,942.80,955.00,941.00,947.65
06-Jun-18,947.00,956.00,942.65,954.40
07-Jun-18,954.90,976.00,954.45,971.35
08-Jun-18,966.35,986.55,960.60,984.35
11-Jun-18,987.10,999.95,979.05,982.65
12-Jun-18,983.40,1000.00,980.30,997.15
13-Jun-18,1000.00,1005.90,989.50,1002.50
14-Jun-18,997.45,1011.80,987.40,1007.95
15-Jun-18,1006.00,1023.50,999.25,1014.20
18-Jun-18,1008.80,1020.45,1007.00,1015.55
19-Jun-18,1013.90,1014.80,993.65,996.05
20-Jun-18,996.00,1022.90,994.85,1019.25
21-Jun-18,1023.45,1036.00,1021.30,1031.95
22-Jun-18,1028.40,1029.20,1008.45,1012.50
25-Jun-18,1011.40,1016.50,1002.30,1004.45
26-Jun-18,1006.00,1006.00,975.25,978.95
27-Jun-18,978.50,985.40,962.70,965.85
28-Jun-18,962.00,968.50,940.30,944.95
29-Jun-18,949.10,975.50,949.00,972.45
02-Jul-18,972.35,972.35,957.00,960.60
03-Jul-18,965.00,978.45,960.35,971.30
04-Jul-18,971.80,992.00,971.00,990.10
05-Jul-18,997.00,1008.40,958.60,964.50
06-Jul-18,964.75,983.00,964.50,977.55
09-Jul-18,987.10,1000.00,983.50,997.10
10-Jul-18,1002.75,1028.50,1000.00,1025.70
11-Jul-18,1025.00,1040.90,1017.85,1038.80
12-Jul-18,1044.35,1099.00,1042.60,1082.35
13-Jul-18,1080.50,1109.00,1080.00,1099.80
16-Jul-18,1099.80,1108.90,1073.05,1076.20
17-Jul-18,1078.30,1095.95,1069.60,1092.35
18-Jul-18,1098.40,1104.60,1077.30,1092.55
19-Jul-18,1093.30,1115.00,1086.35,1104.85
20-Jul-18,1113.40,1138.50,1111.90,1128.65
23-Jul-18,1129.80,1129.80,1113.10,1120.30
24-Jul-18,1122.00,1126.75,1107.40,1110.95
25-Jul-18,1110.00,1123.00,1104.20,1115.15
26-Jul-18,1110.10,1121.50,1107.80,1110.65
27-Jul-18,1119.50,1137.40,1112.15,1129.85
30-Jul-18,1130.00,1157.30,1128.00,1151.40
31-Jul-18,1151.00,1190.40,1147.15,1186.00
01-Aug-18,1190.40,1202.90,1185.40,1192.35
02-Aug-18,1191.50,1191.50,1165.95,1168.35
03-Aug-18,1175.00,1183.50,1169.55,1176.95
06-Aug-18,1176.70,1196.00,1175.35,1192.60
07-Aug-18,1194.90,1201.40,1177.00,1184.20
08-Aug-18,1185.00,1222.50,1185.00,1217.70
09-Aug-18,1221.50,1231.70,1212.00,1217.95
10-Aug-18,1211.00,1215.00,1202.30,1204.20
13-Aug-18,1197.55,1199.95,1182.70,1187.70
14-Aug-18,1190.00,1217.20,1184.30,1210.60
16-Aug-18,1203.25,1216.00,1195.50,1200.80
17-Aug-18,1209.00,1215.40,1200.05,1203.75
20-Aug-18,1207.90,1236.80,1207.65,1234.90
21-Aug-18,1237.25,1251.50,1227.00,1247.20
23-Aug-18,1246.30,1274.00,1238.40,1269.45
24-Aug-18,1265.25,1279.95,1260.05,1277.50
27-Aug-18,1279.40,1295.85,1278.75,1291.50
28-Aug-18,1296.00,1323.00,1295.00,1319.00
29-Aug-18,1316.30,1329.00,1290.20,1294.20
30-Aug-18,1293.60,1297.15,1270.45,1274.45
31-Aug-18,1270.00,1270.00,1236.60,1241.65
03-Sep-18,1245.00,1257.90,1226.05,1229.15
04-Sep-18,1235.15,1254.80,1229.00,1241.95
05-Sep-18,1242.50,1252.65,1208.50,1227.00
06-Sep-18,1230.15,1265.70,1225.35,1261.40
07-Sep-18,1264.90,1281.35,1254.50,1278.60
10-Sep-18,1275.00,1277.00,1250.10,1255.85
11-Sep-18,1259.00,1268.40,1234.25,1237.70
12-Sep-18,1251.80,1258.70,1228.85,1252.50
14-Sep-18,1259.40,1275.60,1247.65,1253.15
17-Sep-18,1250.75,1250.75,1221.60,1225.90
18-Sep-18,1226.00,1239.40,1214.35,1217.15
19-Sep-18,1224.00,1224.00,1201.00,1210.75
21-Sep-18,1219.00,1237.40,1183.50,1217.50
24-Sep-18,1214.45,1239.90,1204.50,1232.05
25-Sep-18,1235.50,1245.00,1195.00,1230.60
26-Sep-18,1239.00,1253.95,1227.15,1251.40
27-Sep-18,1255.00,1263.00,1237.50,1253.75
28-Sep-18,1259.90,1271.70,1247.30,1257.95
01-Oct-18,1257.70,1257.70,1204.00,1231.70
03-Oct-18,1229.50,1239.60,1200.05,1205.10
04-Oct-18,1189.50,1190.40,1106.00,1122.25
05-Oct-18,1099.50,1115.30,1038.15,1048.85
08-Oct-18,1050.00,1117.00,1025.55,1109.40
09-Oct-18,1121.65,1123.30,1081.20,1090.05
10-Oct-18,1093.90,1115.85,1084.30,1102.10
11-Oct-18,1064.00,1114.75,1043.00,1087.80
12-Oct-18,1104.95,1129.00,1101.90,1126.55
15-Oct-18,1129.90,1146.90,1118.15,1139.75
16-Oct-18,1146.00,1167.40,1140.00,1163.80
17-Oct-18,1179.00,1179.35,1140.00,1151.30
19-Oct-18,1100.00,1111.00,1070.25,1101.30
22-Oct-18,1110.00,1114.80,1057.35,1062.65
23-Oct-18,1052.75,1064.70,1043.65,1054.70
24-Oct-18,1074.90,1075.95,1031.40,1045.75
25-Oct-18,1036.00,1040.65,1016.40,1030.80
26-Oct-18,1032.90,1057.00,1022.00,1044.90
29-Oct-18,1046.00,1093.85,1046.00,1087.80
30-Oct-18,1085.50,1085.50,1052.10,1057.00
31-Oct-18,1059.00,1065.85,1047.00,1061.25
01-Nov-18,1067.90,1067.90,1050.00,1056.25
02-Nov-18,1067.00,1081.00,1063.15,1074.90
05-Nov-18,1073.45,1092.70,1065.00,1090.30
06-Nov-18,1094.00,1112.00,1091.60,1104.10
07-Nov-18,1115.00,1115.00,1106.70,1110.70
09-Nov-18,1106.25,1113.80,1085.00,1093.45
12-Nov-18,1097.70,1098.80,1074.55,1080.00
13-Nov-18,1074.00,1103.00,1070.05,1099.45
14-Nov-18,1105.05,1112.65,1085.50,1097.95
15-Nov-18,1096.95,1103.00,1086.50,1096.85
16-Nov-18,1097.95,1129.95,1097.10,1127.40
19-Nov-18,1132.90,1151.70,1131.00,1150.00
20-Nov-18,1145.00,1155.90,1130.00,1137.40
21-Nov-18,1137.50,1145.50,1107.05,1112.90
22-Nov-18,1114.50,1125.35,1100.10,1102.85
26-Nov-18,1109.00,1117.50,1097.40,1109.75
27-Nov-18,1107.90,1130.00,1105.45,1128.20
28-Nov-18,1132.45,1157.75,1126.30,1152.65
29-Nov-18,1161.00,1179.90,1160.00,1168.50
30-Nov-18,1172.30,1186.00,1162.30,1167.55
03-Dec-18,1174.90,1174.90,1148.50,1156.45
04-Dec-18,1158.00,1158.00,1142.20,1152.30
05-Dec-18,1143.75,1158.80,1139.30,1155.15
06-Dec-18,1149.00,1149.00,1118.25,1123.65
07-Dec-18,1129.45,1136.95,1108.35,1133.80
10-Dec-18,1110.00,1114.30,1083.10,1090.25
11-Dec-18,1066.00,1102.10,1055.00,1097.55
12-Dec-18,1099.00,1113.50,1087.75,1110.50
13-Dec-18,1128.00,1128.00,1095.05,1107.05
14-Dec-18,1103.10,1114.90,1091.80,1112.20
17-Dec-18,1115.95,1133.00,1111.50,1129.90
18-Dec-18,1123.30,1139.00,1120.50,1136.40
19-Dec-18,1141.50,1147.30,1133.20,1136.80
20-Dec-18,1121.00,1132.50,1116.15,1128.45
21-Dec-18,1125.00,1131.25,1096.00,1100.20
24-Dec-18,1100.90,1103.20,1086.55,1089.15
26-Dec-18,1085.80,1100.00,1065.65,1098.35
27-Dec-18,1107.20,1127.00,1104.00,1120.20
28-Dec-18,1125.50,1135.25,1121.20,1125.55
31-Dec-18,1130.95,1133.85,1116.20,1121.25
01-Jan-19,1125.25,1127.30,1110.10,1121.00
02-Jan-19,1114.50,1127.00,1101.00,1106.40
03-Jan-19,1107.50,1114.60,1090.10,1092.75
04-Jan-19,1097.40,1104.45,1081.10,1098.65
07-Jan-19,1107.00,1118.45,1101.00,1104.75
08-Jan-19,1105.10,1109.95,1096.00,1104.65
09-Jan-19,1112.00,1117.00,1098.70,1110.75
10-Jan-19,1107.75,1111.00,1103.00,1107.50
11-Jan-19,1107.60,1113.80,1088.60,1098.05
14-Jan-19,1095.00,1100.50,1086.40,1096.80
15-Jan-19,1105.00,1132.00,1105.00,1129.65
16-Jan-19,1135.00,1145.00,1130.35,1135.90
17-Jan-19,1144.45,1147.90,1130.00,1134.45
18-Jan-19,1148.80,1189.90,1135.25,1184.35
21-Jan-19,1194.00,1239.95,1188.65,1237.70
22-Jan-19,1232.85,1246.95,1219.60,1235.15
23-Jan-19,1233.30,1244.20,1222.00,1226.30
24-Jan-19,1225.00,1253.20,1220.10,1247.45
25-Jan-19,1250.45,1264.70,1235.40,1246.00
28-Jan-19,1250.50,1255.95,1222.40,1229.55
29-Jan-19,1231.00,1231.65,1201.35,1210.65
30-Jan-19,1215.00,1225.00,1191.10,1195.70
31-Jan-19,1202.00,1229.70,1201.00,1227.15
01-Feb-19,1234.00,1255.00,1227.05,1249.95
04-Feb-19,1247.00,1296.95,1242.05,1290.90
05-Feb-19,1292.00,1304.40,1278.60,1291.55
06-Feb-19,1296.25,1317.65,1294.25,1310.25
07-Feb-19,1310.25,1321.20,1286.10,1290.40
08-Feb-19,1284.80,1300.50,1272.25,1277.70
11-Feb-19,1275.90,1276.00,1251.00,1253.25
12-Feb-19,1251.50,1272.35,1251.50,1256.40
13-Feb-19,1261.00,1273.95,1235.75,1245.95
14-Feb-19,1241.00,1241.00,1218.00,1224.20
15-Feb-19,1229.75,1249.90,1214.00,1244.45
18-Feb-19,1250.00,1252.50,1215.00,1220.10
20-Feb-19,1223.85,1240.00,1219.00,1234.35
21-Feb-19,1236.00,1257.80,1229.35,1246.90
22-Feb-19,1244.60,1245.30,1226.00,1232.35
25-Feb-19,1236.00,1243.00,1220.65,1232.30
26-Feb-19,1209.50,1234.80,1206.00,1220.25
27-Feb-19,1228.05,1244.90,1209.00,1223.50
28-Feb-19,1233.75,1239.85,1226.55,1231.05
01-Mar-19,1237.00,1242.35,1222.25,1226.05
05-Mar-19,1223.40,1239.80,1218.60,1237.65
06-Mar-19,1239.80,1273.10,1235.10,1264.80
07-Mar-19,1264.00,1279.80,1258.15,1270.25
08-Mar-19,1266.05,1274.45,1262.00,1267.10
11-Mar-19,1270.05,1312.00,1268.00,1304.10
12-Mar-19,1316.90,1334.00,1314.25,1331.35
13-Mar-19,1337.00,1360.00,1328.10,1347.30
14-Mar-19,1349.75,1362.00,1336.10,1341.55
15-Mar-19,1345.00,1358.80,1311.20,1321.65
18-Mar-19,1331.00,1357.95,1329.00,1350.05
19-Mar-19,1360.00,1380.00,1343.10,1376.55
20-Mar-19,1377.80,1388.00,1364.00,1375.45
22-Mar-19,1375.45,1375.45,1375.45,1375.45
22-Mar-19,1372.50,1380.90,1336.70,1341.75
25-Mar-19,1330.60,1336.85,1316.70,1324.45
26-Mar-19,1330.30,1371.60,1330.00,1367.25
27-Mar-19,1377.95,1377.95,1344.25,1349.25
28-Mar-19,1350.25,1369.80,1342.80,1360.00
29-Mar-19,1370.05,1376.85,1355.10,1363.25
01-Apr-19,1370.00,1406.80,1362.55,1391.85
02-Apr-19,1398.00,1403.10,1380.10,1389.70
03-Apr-19,1392.75,1403.00,1372.00,1375.20
04-Apr-19,1379.00,1383.70,1347.25,1353.05
05-Apr-19,1360.95,1363.90,1343.00,1353.90
08-Apr-19,1356.00,1357.50,1323.70,1329.25
09-Apr-19,1328.90,1340.70,1321.00,1334.45
10-Apr-19,1337.95,1348.00,1326.50,1331.40
11-Apr-19,1332.95,1353.00,1329.00,1346.80
12-Apr-19,1350.00,1356.90,1336.65,1343.10
15-Apr-19,1345.00,1348.95,1335.00,1340.15
16-Apr-19,1345.00,1360.00,1340.00,1343.75
18-Apr-19,1375.00,1389.75,1365.00,1385.95
22-Apr-19,1360.00,1367.00,1341.30,1345.35
23-Apr-19,1348.00,1373.00,1346.00,1363.85
24-Apr-19,1370.30,1394.80,1366.25,1389.50
25-Apr-19,1389.10,1412.40,1362.60,1372.40
26-Apr-19,1375.00,1395.95,1370.70,1392.80
30-Apr-19,1396.40,1396.40,1366.80,1392.80
02-May-19,1392.00,1413.90,1382.10,1405.05
03-May-19,1407.95,1417.50,1402.65,1408.85
06-May-19,1398.00,1402.80,1378.10,1384.90
07-May-19,1394.80,1395.00,1340.20,1343.50
08-May-19,1340.00,1340.00,1292.20,1299.45
09-May-19,1288.80,1288.80,1251.75,1256.45
10-May-19,1265.00,1277.70,1245.00,1251.15
13-May-19,1247.90,1260.80,1227.50,1232.05
14-May-19,1236.50,1269.35,1231.50,1260.45
15-May-19,1273.00,1278.00,1250.60,1256.90
16-May-19,1259.95,1271.90,1258.10,1265.35
17-May-19,1267.00,1276.95,1252.00,1267.40
20-May-19,1313.60,1337.70,1303.50,1325.90
21-May-19,1332.20,1367.00,1330.05,1339.80
22-May-19,1345.65,1359.70,1335.10,1340.40
23-May-19,1372.00,1392.00,1325.00,1333.90
27-May-19,1337.10,1337.50,1307.00,1310.65
28-May-19,1319.80,1334.80,1313.35,1323.75
29-May-19,1321.00,1333.30,1304.15,1313.05
30-May-19,1316.25,1342.00,1316.25,1329.75
31-May-19,1337.90,1341.90,1320.20,1330.15
03-Jun-19,1335.00,1367.25,1321.20,1360.20
04-Jun-19,1357.45,1374.25,1348.10,1351.65
06-Jun-19,1361.90,1361.90,1321.10,1327.35
07-Jun-19,1325.95,1327.25,1305.60,1314.90
10-Jun-19,1320.90,1327.00,1310.10,1319.15
11-Jun-19,1321.85,1334.50,1318.00,1329.15
12-Jun-19,1334.70,1338.40,1325.00,1332.15
13-Jun-19,1330.00,1334.70,1308.65,1327.25
14-Jun-19,1321.90,1325.00,1309.40,1317.55
17-Jun-19,1320.00,1320.00,1278.50,1282.30
18-Jun-19,1278.90,1287.95,1269.10,1281.00
19-Jun-19,1286.90,1302.00,1262.60,1277.35
20-Jun-19,1280.00,1300.00,1278.00,1296.75
21-Jun-19,1295.95,1296.00,1275.55,1279.50
24-Jun-19,1272.15,1276.45,1257.10,1262.40
25-Jun-19,1258.90,1298.00,1254.25,1295.85
26-Jun-19,1291.00,1304.60,1286.35,1294.15
27-Jun-19,1293.15,1296.90,1271.00,1274.15
01-Jul-19,1258.05,1272.65,1246.45,1268.85
02-Jul-19,1273.95,1281.00,1263.30,1278.50
03-Jul-19,1282.90,1286.50,1275.05,1282.55
04-Jul-19,1281.40,1291.00,1280.00,1284.00
05-Jul-19,1285.10,1290.50,1260.00,1263.35
08-Jul-19,1258.00,1268.10,1248.20,1252.05
09-Jul-19,1248.95,1283.50,1245.50,1280.10
10-Jul-19,1280.05,1289.35,1268.70,1278.85
11-Jul-19,1287.00,1289.80,1279.30,1281.55
12-Jul-19,1283.00,1300.00,1278.05,1280.50
15-Jul-19,1285.00,1289.50,1270.35,1276.10
16-Jul-19,1279.95,1294.90,1277.05,1293.00
17-Jul-19,1294.30,1297.00,1280.00,1281.85
18-Jul-19,1282.00,1286.40,1258.00,1261.85
19-Jul-19,1268.20,1272.95,1242.70,1249.00
22-Jul-19,1251.00,1284.50,1227.30,1280.50
23-Jul-19,1285.00,1293.90,1260.40,1273.55
24-Jul-19,1273.50,1278.80,1253.55,1259.10
25-Jul-19,1264.00,1269.05,1227.00,1231.50
26-Jul-19,1231.50,1242.50,1210.00,1213.80
29-Jul-19,1216.90,1222.00,1205.10,1210.95
30-Jul-19,1213.95,1220.00,1175.95,1180.90
31-Jul-19,1175.75,1185.00,1162.40,1166.25
01-Aug-19,1163.40,1188.20,1150.35,1180.25
02-Aug-19,1175.70,1198.25,1162.10,1184.35
05-Aug-19,1167.00,1167.00,1128.00,1143.35
06-Aug-19,1134.75,1149.60,1122.00,1128.30
07-Aug-19,1126.50,1138.55,1103.10,1109.40
08-Aug-19,1108.35,1158.00,1095.30,1152.35
09-Aug-19,1161.85,1175.50,1152.30,1162.10
13-Aug-19,1233.15,1302.80,1226.00,1274.75
14-Aug-19,1304.00,1304.45,1280.35,1288.25
16-Aug-19,1291.20,1291.80,1273.00,1278.00
19-Aug-19,1281.05,1296.80,1280.00,1292.60
20-Aug-19,1289.80,1292.60,1272.60,1275.95
21-Aug-19,1275.65,1278.65,1266.50,1270.95
22-Aug-19,1270.95,1271.00,1238.90,1246.75
23-Aug-19,1239.00,1284.00,1226.50,1275.85
26-Aug-19,1294.00,1294.00,1259.00,1266.80
27-Aug-19,1285.00,1285.00,1261.20,1274.85
28-Aug-19,1273.75,1281.00,1256.05,1263.30
29-Aug-19,1256.45,1260.25,1235.30,1241.75
30-Aug-19,1245.50,1254.40,1221.00,1248.55
03-Sep-19,1242.25,1243.00,1200.00,1206.40
04-Sep-19,1200.55,1205.25,1186.05,1201.15
05-Sep-19,1206.80,1213.20,1193.30,1198.60
06-Sep-19,1203.00,1229.00,1195.25,1222.50
09-Sep-19,1220.65,1233.00,1213.15,1222.20
11-Sep-19,1222.50,1240.00,1222.50,1234.40
12-Sep-19,1235.00,1240.45,1205.70,1210.35
13-Sep-19,1212.00,1228.50,1206.90,1225.60
16-Sep-19,1189.00,1219.10,1186.10,1210.75
17-Sep-19,1211.00,1211.00,1193.50,1197.45
18-Sep-19,1204.95,1216.30,1197.20,1205.70
19-Sep-19,1207.85,1209.70,1172.65,1179.05
20-Sep-19,1187.95,1269.90,1174.30,1254.35
23-Sep-19,1274.15,1281.00,1235.00,1239.20
24-Sep-19,1243.60,1298.80,1242.75,1278.70
25-Sep-19,1284.00,1295.00,1268.85,1279.55
26-Sep-19,1292.00,1298.80,1283.50,1296.80
27-Sep-19,1292.50,1315.00,1284.00,1309.05
30-Sep-19,1310.00,1335.75,1305.55,1332.25
01-Oct-19,1337.00,1342.00,1293.30,1304.90
03-Oct-19,1286.00,1314.70,1281.30,1311.05
04-Oct-19,1319.90,1328.60,1303.85,1308.10
07-Oct-19,1308.10,1320.80,1301.70,1310.10
09-Oct-19,1308.70,1329.95,1292.50,1324.75
10-Oct-19,1325.00,1369.00,1321.00,1362.75
11-Oct-19,1363.70,1365.60,1336.55,1352.60
14-Oct-19,1364.95,1364.95,1350.85,1358.00
15-Oct-19,1362.50,1370.00,1354.30,1364.15
16-Oct-19,1369.90,1379.65,1363.70,1372.35
17-Oct-19,1375.00,1399.00,1372.00,1396.50
18-Oct-19,1404.00,1427.90,1398.70,1416.35
22-Oct-19,1425.00,1436.85,1403.35,1414.15
23-Oct-19,1416.30,1425.95,1383.15,1392.40
24-Oct-19,1401.00,1441.40,1386.55,1436.45
25-Oct-19,1441.10,1441.45,1411.25,1431.20
27-Oct-19,1441.00,1445.00,1430.00,1434.25
29-Oct-19,1445.50,1480.00,1442.10,1467.05
30-Oct-19,1480.00,1484.55,1460.30,1479.10
31-Oct-19,1484.00,1489.65,1461.70,1464.35
01-Nov-19,1455.00,1461.80,1441.00,1456.90
04-Nov-19,1465.90,1471.00,1445.10,1457.65
05-Nov-19,1463.10,1468.95,1441.00,1447.30
06-Nov-19,1442.70,1446.45,1428.50,1434.90
07-Nov-19,1435.00,1463.00,1432.20,1458.60
08-Nov-19,1449.00,1459.65,1441.30,1445.50
11-Nov-19,1439.10,1444.25,1422.55,1427.80
13-Nov-19,1430.00,1475.90,1430.00,1472.30
14-Nov-19,1476.00,1481.60,1455.80,1462.75
15-Nov-19,1465.65,1486.80,1463.15,1470.85
18-Nov-19,1472.65,1486.00,1455.40,1459.20
19-Nov-19,1467.00,1514.90,1465.00,1509.75
20-Nov-19,1555.05,1572.40,1543.20,1547.65
21-Nov-19,1545.00,1556.00,1528.55,1537.60
22-Nov-19,1542.10,1569.50,1537.60,1546.50
25-Nov-19,1551.15,1564.80,1551.00,1561.55
26-Nov-19,1568.10,1576.35,1556.00,1560.25
27-Nov-19,1559.95,1575.50,1556.10,1569.85
28-Nov-19,1572.65,1584.15,1563.95,1580.30
29-Nov-19,1581.95,1581.95,1547.85,1551.15
02-Dec-19,1600.00,1614.45,1577.00,1586.50
03-Dec-19,1592.75,1594.00,1572.60,1578.90
04-Dec-19,1573.00,1577.50,1533.75,1552.70
05-Dec-19,1574.00,1579.75,1544.00,1550.85
06-Dec-19,1553.00,1568.00,1541.10,1554.90
09-Dec-19,1556.15,1577.40,1546.50,1572.60
10-Dec-19,1572.05,1573.60,1554.15,1561.95
11-Dec-19,1555.60,1574.50,1550.60,1562.40
12-Dec-19,1570.25,1573.85,1556.65,1568.20
13-Dec-19,1580.00,1590.00,1572.40,1582.90
16-Dec-19,1592.00,1593.90,1564.35,1566.60
17-Dec-19,1566.75,1579.00,1555.55,1562.70
18-Dec-19,1563.00,1580.00,1562.00,1575.85
19-Dec-19,1573.70,1614.90,1571.80,1609.95
20-Dec-19,1615.00,1617.55,1596.10,1599.10
23-Dec-19,1560.10,1577.55,1557.80,1571.40
24-Dec-19,1568.90,1572.05,1542.50,1546.45
26-Dec-19,1541.65,1552.95,1510.15,1515.40
27-Dec-19,1527.00,1546.20,1521.30,1542.35
30-Dec-19,1545.95,1547.65,1528.05,1544.20
31-Dec-19,1542.00,1543.70,1508.05,1514.05
01-Jan-20,1518.00,1527.10,1505.50,1509.60
02-Jan-20,1512.00,1540.95,1512.00,1535.30
03-Jan-20,1533.00,1541.65,1523.00,1537.15
06-Jan-20,1520.00,1527.90,1498.00,1501.50
07-Jan-20,1519.00,1534.50,1513.50,1524.60
08-Jan-20,1515.00,1534.45,1510.00,1513.15
09-Jan-20,1538.60,1550.00,1531.25,1548.00
10-Jan-20,1551.90,1557.95,1539.65,1547.65
13-Jan-20,1545.05,1558.70,1538.40,1543.70
14-Jan-20,1540.00,1550.00,1521.85,1529.40
15-Jan-20,1535.85,1539.90,1518.25,1523.85
16-Jan-20,1529.00,1543.35,1528.00,1537.90
17-Jan-20,1553.50,1584.95,1553.20,1581.00
20-Jan-20,1609.00,1609.00,1526.40,1532.35
21-Jan-20,1528.60,1545.85,1522.00,1533.90
22-Jan-20,1544.00,1546.75,1531.10,1533.35
23-Jan-20,1536.50,1541.95,1520.70,1526.85
24-Jan-20,1527.00,1536.35,1518.55,1521.55
27-Jan-20,1514.90,1524.45,1505.00,1506.55
28-Jan-20,1508.60,1510.00,1463.60,1471.75
29-Jan-20,1474.05,1494.40,1464.05,1479.85
30-Jan-20,1479.00,1479.70,1440.00,1443.75
31-Jan-20,1453.00,1453.25,1407.20,1411.65
01-Feb-20,1405.30,1426.95,1371.10,1383.35
03-Feb-20,1369.90,1399.95,1363.05,1385.50
04-Feb-20,1400.00,1432.50,1397.80,1426.40
05-Feb-20,1434.90,1452.80,1430.30,1448.50
06-Feb-20,1454.10,1467.00,1440.10,1457.80
07-Feb-20,1451.00,1452.35,1428.30,1433.65
10-Feb-20,1428.00,1445.50,1410.45,1435.60
11-Feb-20,1447.40,1466.20,1445.05,1452.75
12-Feb-20,1456.15,1474.85,1455.00,1470.30
13-Feb-20,1477.75,1477.75,1462.60,1474.15
14-Feb-20,1477.25,1501.45,1453.10,1487.60
17-Feb-20,1489.00,1506.15,1474.30,1478.25
18-Feb-20,1475.90,1475.90,1457.40,1467.40
19-Feb-20,1479.35,1506.45,1475.10,1503.80
19-Feb-20,1479.35,1506.45,1475.10,1503.80
19-Feb-20,1479.35,1506.45,1475.10,1503.80
19-Feb-20,1479.35,1506.45,1475.10,1503.80
19-Feb-20,1479.35,1506.45,1475.10,1503.80
19-Feb-20,1479.35,1506.45,1475.10,1503.80
20-Feb-20,1497.00,1508.00,1483.80,1485.95
24-Feb-20,1469.75,1477.00,1439.55,1444.95
25-Feb-20,1451.40,1451.40,1410.00,1416.40
26-Feb-20,1410.00,1412.35,1387.35,1392.00
27-Feb-20,1388.00,1393.80,1369.00,1386.25
28-Feb-20,1354.90,1357.00,1325.00,1328.65
02-Mar-20,1355.10,1369.00,1301.10,1316.15
03-Mar-20,1329.70,1353.90,1322.00,1342.85
03-Mar-20,1329.70,1353.90,1322.00,1342.85
03-Mar-20,1329.70,1353.90,1322.00,1342.85
03-Mar-20,1329.70,1353.90,1322.00,1342.85
03-Mar-20,1329.70,1353.90,1322.00,1342.85
04-Mar-20,1352.00,1353.80,1307.90,1339.70
04-Mar-20,1352.00,1353.80,1307.90,1339.70
04-Mar-20,1352.00,1353.80,1307.90,1339.70
04-Mar-20,1352.00,1353.80,1307.90,1339.70
04-Mar-20,1352.00,1353.80,1307.90,1339.70
05-Mar-20,1352.20,1357.95,1306.00,1311.15
06-Mar-20,1270.00,1288.15,1241.10,1271.00
09-Mar-20,1240.05,1241.00,1095.00,1114.15
11-Mar-20,1108.00,1178.45,1108.00,1153.55
12-Mar-20,1085.00,1101.00,1048.70,1063.00
13-Mar-20,998.00,1140.00,942.40,1105.30
16-Mar-20,1060.55,1079.70,1005.00,1015.70
17-Mar-20,1047.25,1060.00,1003.20,1008.00
18-Mar-20,1025.30,1035.90,961.00,968.50
19-Mar-20,920.10,967.00,892.20,917.70
20-Mar-20,939.50,1034.90,930.00,1017.95
23-Mar-20,916.20,950.00,875.65,884.05
24-Mar-20,930.00,970.00,895.80,943.40
25-Mar-20,963.80,1151.55,963.25,1082.25
26-Mar-20,1095.80,1116.90,1042.35,1066.20
27-Mar-20,1095.00,1107.30,1046.20,1065.60
30-Mar-20,1040.60,1074.80,1020.00,1030.45
31-Mar-20,1073.95,1129.80,1048.00,1113.75
01-Apr-20,1122.25,1124.60,1045.20,1080.45
03-Apr-20,1134.45,1134.45,1056.30,1077.45
07-Apr-20,1102.10,1214.00,1100.00,1206.10
08-Apr-20,1180.00,1229.00,1160.00,1192.15
09-Apr-20,1214.00,1232.80,1193.00,1219.95
13-Apr-20,1203.95,1215.00,1180.00,1189.15
15-Apr-20,1197.05,1236.00,1143.00,1149.85
16-Apr-20,1149.85,1187.45,1145.00,1168.05
17-Apr-20,1216.00,1230.00,1192.65,1224.00
20-Apr-20,1226.00,1257.00,1202.00,1243.80
21-Apr-20,1210.00,1252.00,1164.00,1237.35
22-Apr-20,1320.00,1384.90,1300.00,1363.60
23-Apr-20,1367.35,1385.85,1353.30,1370.90
24-Apr-20,1350.15,1494.95,1347.20,1417.00
27-Apr-20,1434.00,1475.00,1423.00,1429.75
28-Apr-20,1450.00,1455.45,1392.15,1428.15
29-Apr-20,1444.90,1453.65,1420.00,1426.95
30-Apr-20,1453.95,1494.95,1438.05,1466.00
